13.7082,11.03,-27.8391,112.56,0.200289,0.979584,0.00941321,-0.0144989
13.8085,11.03,-28.2577,112.556,0.202056,0.979223,0.00924328,-0.0145111
13.9182,11.4543,-28.6066,112.553,0.204124,0.978797,0.00833505,-0.01482
14.0182,11.4543,-28.9555,112.55,0.206128,0.978387,0.00752935,-0.0146019
14.1282,11.4543,-29.3741,112.549,0.20845,0.977895,0.00737921,-0.0146858
14.2282,11.8785,-29.723,112.55,0.210416,0.977476,0.00722393,-0.0146293
14.3282,11.8785,-30.0718,112.55,0.212364,0.977058,0.00695005,-0.0145268
14.4381,11.8785,-30.4207,112.547,0.214422,0.976624,0.00632748,-0.0137183
14.5381,12.3027,-30.7696,112.545,0.215771,0.976331,0.00613739,-0.0135094
14.6381,12.3027,-31.1184,112.546,0.21691,0.976068,0.00689327,-0.0139575
14.7481,12.3027,-31.4673,112.547,0.218465,0.975714,0.00735691,-0.0141566
14.8481,12.727,-31.8161,112.547,0.219466,0.975484,0.00733729,-0.0145144
14.958,12.727,-32.165,112.547,0.220307,0.975293,0.00723004,-0.014713
15.0581,12.727,-32.5139,112.548,0.221277,0.975096,0.00695899,-0.013288
15.158,13.1512,-32.8627,112.549,0.222305,0.974888,0.00625379,-0.0115828
15.268,13.1512,-33.2813,112.546,0.223254,0.974697,0.00492209,-0.00999826
15.3681,13.5754,-33.6302,112.544,0.22413,0.974499,0.00404163,-0.0100096
15.478,13.5754,-33.9791,112.54,0.224691,0.974377,0.00262618,-0.00986447
15.578,13.5754,-34.3279,112.539,0.224987,0.974291,0.00280936,-0.0113614
15.678,13.9997,-34.6768,112.541,0.225002,0.974277,0.00442073,-0.0118067
15.788,13.9997,-35.0954,112.546,0.225467,0.97415,0.00764994,-0.0117042
15.888,13.9997,-35.4443,112.551,0.225846,0.974041,0.0108484,-0.010943
15.9879,14.4239,-35.7931,112.556,0.225948,0.974006,0.0127944,-0.00978212
16.0979,14.4239,-36.142,112.559,0.226171,0.973952,0.0136573,-0.0088434
16.198,14.8481,-36.4909,112.562,0.226632,0.973836,0.0151037,-0.00731563
16.308,14.8481,-36.9095,112.558,0.227016,0.973726,0.0158685,-0.00833194
16.4079,14.8481,-37.2584,112.552,0.227529,0.973587,0.0161405,-0.00993747
16.5079,15.2724,-37.5375,112.542,0.228162,0.973427,0.0156537,-0.011736
16.6179,15.2724,-37.9561,112.529,0.22876,0.973285,0.0143734,-0.0133836
16.7178,15.6966,-38.305,112.524,0.230196,0.972938,0.0144777,-0.013888
16.818,15.6966,-38.584,112.523,0.231518,0.972632,0.0151081,-0.0125542
16.9278,15.6966,-38.9329,112.52,0.232926,0.972307,0.0151005,-0.0116615
17.0278,16.1208,-39.2818,112.513,0.234313,0.971981,0.0144006,-0.0119632
17.1378,16.1208,-39.6306,112.507,0.235864,0.971593,0.0140419,-0.0133313
17.2378,16.1208,-39.9795,112.502,0.237341,0.971227,0.0140326,-0.0137793
17.338,16.545,-40.3283,112.497,0.238847,0.970862,0.0140192,-0.0135071
17.4477,16.545,-40.6074,112.491,0.240229,0.970528,0.0137094,-0.0133075
17.5477,16.9693,-40.8865,112.494,0.241725,0.970152,0.0133611,-0.013984
17.6577,16.9693,-41.2354,112.503,0.243445,0.969724,0.012925,-0.0142038
17.7577,17.3935,-41.4447,112.509,0.244774,0.969396,0.0124554,-0.0142172
17.8578,17.3935,-41.7238,112.515,0.245797,0.969147,0.0118229,-0.0140721
17.9677,17.8177,-42.0029,112.521,0.246433,0.968995,0.0110622,-0.0140744
18.0677,17.8177,-42.2122,112.522,0.246647,0.968951,0.0102006,-0.013985
18.1776,18.242,-42.4913,112.525,0.24682,0.968908,0.00938306,-0.0144696
18.2776,18.242,-42.7704,112.527,0.247059,0.96884,0.00907522,-0.0151317
18.3776,18.6662,-43.0495,112.53,0.247256,0.968772,0.00947253,-0.0159982
18.4876,18.6662,-43.3285,112.533,0.247496,0.968703,0.00994363,-0.0161386
18.5876,19.0904,-43.6076,112.537,0.247667,0.96866,0.0101098,-0.0160069
18.6977,19.0904,-43.8867,112.54,0.247471,0.968721,0.0101144,-0.0153527
18.7976,19.0904,-44.1658,112.543,0.247149,0.968811,0.0100949,-0.0148583
18.8977,19.5147,-44.3751,112.544,0.246792,0.968908,0.00988591,-0.0145749
19.0076,19.5147,-44.724,112.532,0.246324,0.969025,0.00969208,-0.0149041
19.1076,19.9389,-44.9333,112.535,0.245907,0.969129,0.00936519,-0.0151979
19.2075,19.9389,-45.1426,112.531,0.245372,0.96926,0.00874628,-0.0158119
19.3177,20.3631,-45.4217,112.525,0.24433,0.969522,0.0076876,-0.0164328
19.4175,20.3631,-45.7008,112.515,0.24319,0.969802,0.00724833,-0.0170253
19.5275,20.7874,-46.0497,112.504,0.242161,0.970058,0.00724369,-0.0171095
19.6275,20.7874,-46.259,112.498,0.241328,0.970273,0.00715336,-0.0167121
19.7275,21.2116,-46.5381,112.491,0.240523,0.970482,0.00704174,-0.0162695
19.8375,21.2116,-46.8172,112.492,0.239787,0.970671,0.00682932,-0.0159128
19.9374,21.2116,-47.0265,112.497,0.23922,0.970815,0.00681976,-0.0156733
20.0374,21.6358,-47.3056,112.5,0.238564,0.970978,0.00708771,-0.0154165
20.1474,21.6358,-47.5149,112.505,0.237848,0.97115,0.00790583,-0.0152747
20.2474,21.6358,-47.7242,112.514,0.237147,0.971311,0.00894537,-0.0153945
20.3574,21.6358,-48.0033,112.513,0.235915,0.971593,0.00992463,-0.015917
20.4574,22.0601,-48.2126,112.514,0.234414,0.971942,0.010518,-0.016368
20.5573,22.0601,-48.4219,112.507,0.232663,0.972357,0.0108359,-0.0165095
20.6673,22.0601,-48.701,112.496,0.23049,0.972878,0.0111279,-0.0160617
20.7673,22.0601,-48.9103,112.489,0.228391,0.973379,0.0114858,-0.0154894
20.8773,22.4843,-49.1196,112.479,0.226141,0.973904,0.0120805,-0.0149806
20.9773,22.4843,-49.329,112.473,0.22427,0.974332,0.0126501,-0.0148338
21.0773,22.4843,-49.608,112.465,0.222319,0.974775,0.0128885,-0.0149225
21.1873,22.9085,-49.8174,112.458,0.220219,0.975248,0.0127498,-0.0152705
21.2872,22.9085,-50.0267,112.448,0.218274,0.975688,0.0123581,-0.0154146
21.3873,22.9085,-50.236,112.441,0.216536,0.97608,0.0119567,-0.0153935
21.4973,22.9085,-50.5151,112.434,0.214803,0.976468,0.0117998,-0.0151929
21.5974,23.3328,-50.7244,112.43,0.213558,0.976738,0.0119284,-0.0152718
21.7072,23.3328,-50.9337,112.425,0.212584,0.976946,0.0121151,-0.0154153
21.8074,23.3328,-51.143,112.421,0.212095,0.977049,0.0123228,-0.0154288
21.9073,23.3328,-51.3524,112.416,0.211921,0.977086,0.0124629,-0.0154323
22.0171,23.757,-51.6314,112.41,0.211877,0.977089,0.0124819,-0.0158189
22.1171,23.757,-51.8408,112.406,0.211694,0.977117,0.0126909,-0.016362
22.2271,23.757,-52.0501,112.402,0.211056,0.977238,0.0131658,-0.0169462
22.3272,23.757,-52.3292,112.4,0.210221,0.977409,0.0135225,-0.0172346
22.4271,24.1812,-52.5385,112.397,0.209061,0.977658,0.0135335,-0.0171657
22.5371,24.1812,-52.7478,112.394,0.207667,0.977961,0.0133076,-0.0170227
22.637,24.1812,-52.9571,112.391,0.206558,0.978203,0.0131013,-0.0167559
22.7371,24.1812,-53.1664,112.387,0.205346,0.978461,0.0129725,-0.0166707
22.8471,24.6055,-53.4455,112.383,0.204043,0.97874,0.0128282,-0.0164274
22.9471,24.6055,-53.6548,112.379,0.202982,0.978964,0.0128878,-0.0161746
23.057,24.6055,-53.8642,112.374,0.201944,0.979177,0.0127917,-0.0163699
23.157,24.6055,-54.0735,112.369,0.201188,0.979326,0.0125426,-0.0169504
23.257,25.0297,-54.2828,112.365,0.200695,0.979424,0.0121606,-0.0173704
23.367,25.0297,-54.5619,112.36,0.20021,0.979522,0.0118595,-0.0176903
23.467,25.0297,-54.7712,112.357,0.199833,0.979603,0.0116626,-0.0175499
23.577,25.0297,-54.9805,112.354,0.199891,0.979593,0.0117537,-0.0174207
23.677,25.4539,-55.1898,112.352,0.200339,0.979499,0.0120909,-0.0173291
23.7769,25.4539,-55.3991,112.35,0.200951,0.979369,0.0123228,-0.0174196
23.887,25.4539,-55.6782,112.348,0.201814,0.979192,0.0126454,-0.0171418
23.9869,25.4539,-55.8876,112.344,0.202874,0.978982,0.01255,-0.0166856
24.097,25.8782,-56.0969,112.339,0.204181,0.978723,0.0117464,-0.0165096
24.1969,25.8782,-56.3062,112.334,0.20587,0.978373,0.0111897,-0.0166936
24.2971,25.8782,-56.5155,112.331,0.207857,0.977955,0.0108091,-0.0168243
24.4069,25.8782,-56.7946,112.328,0.210064,0.977489,0.0103791,-0.0167531
24.5069,26.3024,-57.0039,112.326,0.211999,0.977079,0.00973833,-0.0166807
24.6168,26.3024,-57.2132,112.323,0.213936,0.976667,0.00910119,-0.0164064
24.7168,26.3024,-57.4225,112.319,0.21554,0.976316,0.00859265,-0.0165879
24.8169,26.3024,-57.6319,112.315,0.216755,0.976043,0.00793871,-0.0171868
24.9268,26.7266,-57.9109,112.311,0.217627,0.97584,0.00728659,-0.0179569
25.0268,26.7266,-58.1203,112.307,0.217961,0.975765,0.00652722,-0.0182524
25.1268,26.7266,-58.3296,112.304,0.217768,0.975817,0.00602149,-0.0179263
25.2367,26.7266,-58.5389,112.302,0.217222,0.975947,0.00545532,-0.0176667
25.3369,27.1509,-58.7482,112.301,0.216462,0.976123,0.00505769,-0.0174197
25.4468,27.1509,-59.0273,112.301,0.215249,0.97639,0.00544492,-0.0173307
25.5467,27.1509,-59.2366,112.303,0.213783,0.97669,0.00649642,-0.0182279
25.6467,27.5751,-59.4459,112.305,0.211544,0.977156,0.00665594,-0.0192461
25.7566,27.5751,-59.6553,112.306,0.208762,0.977756,0.00606227,-0.0193688
25.8567,27.5751,-59.8646,112.305,0.20625,0.978317,0.0054749,-0.0180768
25.9666,27.5751,-60.1437,112.304,0.203659,0.978883,0.00479069,-0.0169808
26.0666,27.9993,-60.353,112.303,0.201452,0.979356,0.00431437,-0.0161247
26.1666,27.9993,-60.5623,112.303,0.199605,0.979766,0.00355914,-0.0142952
26.2766,27.9993,-60.7716,112.302,0.198195,0.980081,0.00297543,-0.0123152
26.3766,27.9993,-60.9809,112.303,0.197294,0.980272,0.0033592,-0.0114561
26.4766,27.9993,-61.1902,112.304,0.196816,0.98035,0.00371372,-0.0127817
26.5867,28.4235,-61.4693,112.302,0.196701,0.980348,0.00369556,-0.0145793
26.6866,28.4235,-61.6786,112.299,0.196929,0.980277,0.00367699,-0.0161744
26.7966,28.4235,-61.888,112.301,0.197165,0.980235,0.00447061,-0.0156516
26.8967,28.4235,-62.167,112.304,0.197629,0.980162,0.00524639,-0.014066
26.9965,28.8478,-62.3764,112.306,0.197959,0.980102,0.0050687,-0.0136558
27.1065,28.8478,-62.5857,112.308,0.198229,0.980038,0.00491391,-0.0144011
27.2065,28.8478,-62.795,112.309,0.1988,0.979909,0.00525632,-0.0151222
27.3166,29.272,-63.0741,112.31,0.199373,0.979814,0.00582711,-0.0134584
27.4165,29.272,-63.2834,112.308,0.199562,0.979797,0.00596824,-0.0117423
27.5165,29.272,-63.4927,112.307,0.199676,0.979777,0.00646675,-0.0111944
27.6264,29.272,-63.7718,112.307,0.199881,0.979741,0.00665858,-0.0105635
27.7264,29.6962,-63.9811,112.304,0.200286,0.97967,0.00586527,-0.00985068
27.8264,29.6962,-64.2602,112.302,0.20029,0.979684,0.00498801,-0.00886852
27.9364,29.6962,-64.4695,112.299,0.200688,0.979608,0.00322047,-0.00902414
28.0364,29.6962,-64.6788,112.299,0.200823,0.979573,0.00221858,-0.0101148
28.1464,30.1205,-64.9579,112.304,0.200623,0.979593,0.00328872,-0.0116829
28.2464,30.1205,-65.1673,112.306,0.200924,0.9795,0.00327386,-0.0140844
28.3464,30.1205,-65.4463,112.304,0.20116,0.979422,0.00238504,-0.0161884
28.4563,30.1205,-65.6557,112.301,0.201261,0.979377,0.0025919,-0.0175634
28.5563,30.5447,-65.9347,112.296,0.201439,0.979334,0.00297503,-0.0178297
28.6663,30.5447,-66.1441,112.292,0.202019,0.979253,0.00271187,-0.0156042
28.7663,30.5447,-66.4232,112.292,0.202113,0.979283,0.00244202,-0.0122229
28.8664,30.9689,-66.6325,112.291,0.201971,0.979341,0.00184502,-0.00980272
28.9763,30.9689,-66.9116,112.299,0.201915,0.979344,0.00365211,-0.0100836
29.0762,30.9689,-67.1907,112.307,0.201615,0.97937,0.00699098,-0.0117367
29.1762,30.9689,-67.4,112.309,0.201238,0.979426,0.00894741,-0.0121665
29.2863,31.3932,-67.6791,112.315,0.200835,0.979504,0.0115209,-0.0102454
29.3862,31.3932,-67.9581,112.319,0.200966,0.979446,0.01412,-0.00993268
29.4964,31.3932,-68.2372,112.314,0.201357,0.97934,0.0147296,-0.0114615
29.5962,31.8174,-68.5163,112.309,0.201816,0.979218,0.0154192,-0.0128445
29.6964,31.8174,-68.7256,112.308,0.202242,0.979121,0.0168459,-0.011693
29.8062,31.8174,-69.0047,112.306,0.202841,0.979013,0.0172844,-0.00948416
29.9062,31.8174,-69.2838,112.306,0.203091,0.978953,0.0184068,-0.00809403
30.0061,32.2416,-69.4931,112.302,0.203491,0.97886,0.0191143,-0.00768386
30.1161,32.2416,-69.7024,112.294,0.203667,0.978818,0.0189397,-0.00868736
30.2161,32.2416,-69.9815,112.286,0.204315,0.978681,0.0187467,-0.00939254
30.3262,32.6659,-70.1909,112.277,0.204944,0.978553,0.0183856,-0.00968363
30.4261,32.6659,-70.4002,112.269,0.204814,0.978603,0.0174065,-0.00913557
30.526,32.6659,-70.6095,112.264,0.204918,0.978594,0.0163532,-0.00977064
30.6361,32.6659,-70.8188,112.258,0.204884,0.978609,0.0153638,-0.0105191
30.736,33.0901,-71.0281,112.246,0.204592,0.978711,0.0128507,-0.0101261
30.851,33.0901,-71.3072,112.241,0.203728,0.978905,0.011823,-0.0100501
30.966,33.0901,-71.5165,112.235,0.202864,0.979097,0.0107953,-0.00997233
31.046,33.0901,-71.7258,112.231,0.201725,0.979325,0.00970379,-0.0116692
31.1559,33.5143,-71.9352,112.225,0.200247,0.979624,0.00804555,-0.0131508
31.256,33.5143,-72.1445,112.22,0.19841,0.980005,0.00727933,-0.0130472
31.356,33.5143,-72.3538,112.211,0.196348,0.980421,0.00601821,-0.0136607
31.4659,33.5143,-72.5631,112.203,0.194534,0.98077,0.00485688,-0.0149583
31.5659,33.9386,-72.7724,112.198,0.193405,0.98099,0.00376449,-0.0154897
31.676,33.9386,-72.9817,112.198,0.192289,0.981214,0.00419244,-0.0150699
31.7759,33.9386,-73.1911,112.2,0.192029,0.981266,0.00490345,-0.0147844
31.8759,33.9386,-73.4004,112.201,0.192971,0.981094,0.0059177,-0.0134718
31.9859,34.3628,-73.6097,112.204,0.193881,0.980923,0.0071953,-0.0121583
32.0859,34.3628,-73.819,112.204,0.194352,0.980813,0.00811653,-0.0129205
32.1959,34.3628,-73.9586,112.205,0.19583,0.980487,0.00917579,-0.0145513
32.2961,34.3628,-74.0981,112.208,0.197071,0.980224,0.00994546,-0.0149629
32.3959,34.3628,-74.2376,112.209,0.197804,0.980076,0.0102454,-0.0148044
32.5058,34.3628,-74.3074,112.208,0.199147,0.979812,0.0102617,-0.0142759
32.6058,34.787,-74.447,112.206,0.200648,0.979505,0.0105363,-0.0141191
32.7158,34.787,-74.5865,112.204,0.201811,0.979261,0.0108034,-0.0142816
32.816,34.787,-74.6563,112.202,0.202968,0.979017,0.0109274,-0.0144881
32.9158,34.787,-74.7261,112.2,0.204291,0.978739,0.0111696,-0.014503
33.0258,34.787,-74.7958,112.198,0.205426,0.978499,0.0113414,-0.0145204
33.1257,34.787,-74.8656,112.196,0.206432,0.978285,0.0112736,-0.0147244
33.2257,34.787,-74.9354,112.195,0.207642,0.978025,0.0113125,-0.0149769
33.3359,34.787,-75.0051,112.193,0.208936,0.977744,0.0114826,-0.0151946
33.4357,35.2113,-75.0051,112.192,0.210012,0.977509,0.011617,-0.0153899
33.5457,35.2113,-75.0749,112.19,0.211407,0.977201,0.0117222,-0.0157138
33.6457,35.2113,-75.1447,112.187,0.212716,0.976915,0.0116825,-0.0158868
33.7456,35.2113,-75.2145,112.185,0.213897,0.976654,0.0117301,-0.0160655
33.8557,35.2113,-75.2842,112.183,0.215227,0.976355,0.0118937,-0.0163219
33.9556,35.2113,-75.2842,112.181,0.216552,0.976057,0.0121058,-0.0164653
34.0656,35.2113,-75.354,112.179,0.217858,0.975765,0.012121,-0.0165172
34.1656,35.2113,-75.4238,112.177,0.2191,0.97549,0.0120845,-0.0164097
34.2656,35.2113,-75.4935,112.175,0.220411,0.975194,0.0122312,-0.0162899
34.3756,35.2113,-75.5633,112.173,0.221708,0.974898,0.0125269,-0.0162211
34.4756,35.6355,-75.5633,112.171,0.222983,0.974603,0.012694,-0.0163139
